Element Number	Bending Stress (MPa)
24955	9.5043e-002
24956	9.8529e-002
24957	8.8438e-002
24958	9.1696e-002
24959	8.2395e-002
24960	8.5327e-002
24961	7.9771e-002
24962	7.9785e-002
24963	0.21168
24964	3.3271e-002
24965	0.21704
24966	0.11743
24967	5.2061e-002
24968	0.11317
24969	7.9113e-002
24970	7.8828e-002
24971	8.7057e-002
24972	8.3666e-002
24973	8.3246e-002
24974	9.0425e-002
24975	8.6771e-002
24976	9.8161e-002
24977	9.4227e-002
24978	0.10641
24979	0.10223
24980	0.11513
24981	0.11071
24982	0.12427
24983	0.11965
24984	0.13379
24985	0.12898
24986	0.14363
24987	0.13867
24988	0.15375
24989	0.14866
24990	0.16409
24991	0.1589
24992	0.17459
24993	0.16932
24994	0.1852
24995	0.17989
24996	0.19588
24997	0.19054
24998	0.20657
24999	0.20123
25000	0.21723
25001	0.21191
25002	0.22781
25003	0.22253
25004	0.23827
25005	0.23306
25006	0.24856
25007	0.24344
25008	0.25866
25009	0.25364
25010	0.26852
25011	0.26362
25012	0.2781
25013	0.27334
25014	0.28738
25015	0.28278
25016	0.29633
25017	0.2919
25018	0.30492
25019	0.30067
25020	0.31313
25021	0.30907
25022	0.32097
25023	0.31709
25024	0.32849
25025	0.32477
25026	0.33564
25027	0.33213
25028	0.34211
25029	0.33898
25030	0.34785
25031	0.34507
25032	0.35303
25033	0.35049
25034	0.35783
25035	0.35549
25036	0.36218
25037	0.36007
25038	0.366
25039	0.36415
25040	0.36927
25041	0.36771
25042	0.37199
25043	0.3707
25044	0.37414
25045	0.37314
25046	0.37573
25047	0.37501
25048	0.37673
25049	0.3763
25050	0.37717
25051	0.37702
25052	0.37702
25053	0.37717
25054	0.3763
25055	0.37673
25056	0.37501
25057	0.37573
25058	0.37314
25059	0.37414
25060	0.3707
25061	0.37199
25062	0.3677
25063	0.36927
25064	0.36415
25065	0.366
25066	0.36005
25067	0.36217
25068	0.35541
25069	0.3578
25070	0.35025
25071	0.35289
25072	0.34457
25073	0.34747
25074	0.3384
25075	0.34155
25076	0.33174
25077	0.33513
25078	0.32462
25079	0.32824
25080	0.31705
25081	0.32089
25082	0.30906
25083	0.31311
25084	0.30067
25085	0.30491
25086	0.2919
25087	0.29633
25088	0.28278
25089	0.28738
25090	0.27334
25091	0.2781
25092	0.26362
25093	0.26852
25094	0.25364
25095	0.25866
25096	0.24344
25097	0.24856
25098	0.23305
25099	0.23827
25100	0.22253
25101	0.2278
25102	0.2119
25103	0.21722
25104	0.20122
25105	0.20656
25106	0.19053
25107	0.19587
25108	0.17988
25109	0.1852
25110	0.16932
25111	0.17459
25112	0.15889
25113	0.16409
25114	0.14866
25115	0.15375
25116	0.13867
25117	0.14363
25118	0.12898
25119	0.13379
25120	0.11963
25121	0.12425
25122	0.11069
25123	0.11512
25124	0.10229
25125	0.10643
25126	9.4359e-002
25127	9.8235e-002
25128	8.7043e-002
25129	9.0613e-002
25130	0.23346
25131	0.22305
25132	0.22828
25133	8.368e-002
25134	8.3235e-002
25135	9.0418e-002
25136	8.6762e-002
25137	9.8161e-002
25138	9.4224e-002
25139	0.10641
25140	0.10223
25141	0.11513
25142	0.11071
25143	0.12427
25144	0.11965
25145	0.13379
25146	0.12898
25147	0.14363
25148	0.13867
25149	0.15375
25150	0.14866
25151	0.16408
25152	0.15889
25153	0.17458
25154	0.16931
25155	0.18514
25156	0.17986
25157	0.19565
25158	0.19042
25159	0.20095
25160	0.22773
25161	0.22239
25162	0.23824
25163	0.23301
25164	0.24855
25165	0.24342
25166	0.25865
25167	0.25363
25168	0.26852
25169	0.26362
25170	0.27811
25171	0.27335
25172	0.28744
25173	0.28281
25174	0.29648
25175	0.292
25176	0.30511
25177	0.30085
25178	0.31323
25179	0.30923
25180	0.32094
25181	0.31714
25182	0.32821
25183	0.32463
25184	0.33506
25185	0.33169
25186	0.3415
25187	0.33834
25188	0.34746
25189	0.34454
25190	0.35289
25191	0.35024
25192	0.3578
25193	0.35541
25194	0.36217
25195	0.36005
25196	0.366
25197	0.36415
25198	0.36927
25199	0.3677
25200	0.37199
25201	0.3707
25202	0.37414
25203	0.37314
25204	0.37573
25205	0.37501
25206	0.37674
25207	0.3763
25208	0.37724
25209	0.37705
25210	0.37733
25211	0.37733
25212	0.37697
25213	0.37724
25214	0.37567
25215	0.37646
25216	0.3735
25217	0.37466
25218	0.37089
25219	0.37223
25220	0.36806
25221	0.3695
25222	0.36492
25223	0.36656
25224	0.36096
25225	0.36309
25226	0.35594
25227	0.35853
25228	0.35046
25229	0.35321
25230	0.34479
25231	0.34766
25232	0.33906
25233	0.34192
25234	0.33323
25235	0.33616
25236	0.32673
25237	0.33028
25238	0.3173
25239	0.32196
25240	0.30909
25241	0.31327
25242	0.30063
25243	0.3049
25244	0.29193
25245	0.29632
25246	0.28281
25247	0.28741
25248	0.27339
25249	0.27815
25250	0.2636
25251	0.26852
25252	0.2537
25253	0.25869
25254	0.24339
25255	0.24856
25256	0.23297
25257	0.23818
25258	0.22252
25259	0.22778
25260	0.21198
25261	0.21726
25262	0.20122
25263	0.20661
25264	0.19054
25265	0.19589
25266	0.17989
25267	0.18521
25268	0.16932
25269	0.17459
25270	0.1589
25271	0.16409
25272	0.14847
25273	0.15365
25274	0.13884
25275	0.14355
25276	0.12973
25277	0.13414
25278	0.12553
25279	0.10415
25280	0.10872
25281	9.57e-002
25282	9.9841e-002
25283	8.7698e-002
25284	9.1559e-002
25285	8.4063e-002
25286	8.3352e-002
25287	9.0407e-002
25288	8.6801e-002
25289	9.8082e-002
25290	9.4169e-002
25291	0.10633
25292	0.10214
25293	0.11507
25294	0.11064
25295	0.12424
25296	0.1196
25297	0.13378
25298	0.12896
25299	0.14363
25300	0.13867
25301	0.15375
25302	0.14866
25303	0.16409
25304	0.15889
25305	0.17459
25306	0.16932
25307	0.1852
25308	0.17989
25309	0.19588
25310	0.19054
25311	0.20657
25312	0.20123
25313	0.21723
25314	0.21191
25315	0.22781
25316	0.22253
25317	0.23827
25318	0.23306
25319	0.24856
25320	0.24344
25321	0.25866
25322	0.25364
25323	0.26852
25324	0.26362
25325	0.2781
25326	0.27334
25327	0.28738
25328	0.28278
25329	0.29633
25330	0.2919
25331	0.30491
25332	0.30067
25333	0.31311
25334	0.30906
25335	0.32089
25336	0.31705
25337	0.32824
25338	0.32462
25339	0.33513
25340	0.33174
25341	0.34155
25342	0.3384
25343	0.34748
25344	0.34458
25345	0.35292
25346	0.35027
25347	0.35784
25348	0.35545
25349	0.3622
25350	0.36008
25351	0.36601
25352	0.36418
25353	0.36927
25354	0.3677
25355	0.37201
25356	0.37071
25357	0.37414
25358	0.37315
25359	0.37573
25360	0.375
25361	0.37673
25362	0.3763
25363	0.37717
25364	0.37702
25365	0.37702
25366	0.37717
25367	0.3763
25368	0.37673
25369	0.37501
25370	0.37573
25371	0.37314
25372	0.37414
25373	0.3707
25374	0.37199
25375	0.3677
25376	0.36927
25377	0.36415
25378	0.366
25379	0.36005
25380	0.36217
25381	0.35541
25382	0.3578
25383	0.35025
25384	0.35289
25385	0.34457
25386	0.34747
25387	0.3384
25388	0.34155
25389	0.33174
25390	0.33513
25391	0.32462
25392	0.32824
25393	0.31705
25394	0.32089
25395	0.30906
25396	0.31311
25397	0.30067
25398	0.30491
25399	0.2919
25400	0.29633
25401	0.28278
25402	0.28738
25403	0.27334
25404	0.2781
25405	0.26362
25406	0.26852
25407	0.25364
25408	0.25866
25409	0.24344
25410	0.24856
25411	0.23306
25412	0.23827
25413	0.22253
25414	0.22781
25415	0.21191
25416	0.21723
25417	0.20121
25418	0.20657
25419	0.19044
25420	0.19584
25421	0.17977
25422	0.18508
25423	0.16922
25424	0.17448
25425	0.15892
25426	0.16404
25427	0.14882
25428	0.15385
25429	0.13884
25430	0.14382
25431	0.12905
25432	0.13389
25433	0.1197
25434	0.12433
25435	0.11073
25436	0.11515
25437	0.10225
25438	0.10643
25439	9.4298e-002
25440	9.8206e-002
25441	8.6916e-002
25442	9.0533e-002
25443	8.3451e-002
25444	8.3451e-002
25445	9.0534e-002
25446	8.6915e-002
25447	9.8209e-002
25448	9.4301e-002
25449	0.10643
25450	0.10225
25451	0.11513
25452	0.11072
25453	0.12427
25454	0.11965
25455	0.13379
25456	0.12898
25457	0.14363
25458	0.13867
25459	0.15375
25460	0.14866
25461	0.16409
25462	0.1589
25463	0.17459
25464	0.16932
25465	0.1852
25466	0.17989
25467	0.19588
25468	0.19054
25469	0.20657
25470	0.20123
25471	0.21724
25472	0.21191
25473	0.22781
25474	0.22254
25475	0.23827
25476	0.23306
25477	0.24857
25478	0.24344
25479	0.25866
25480	0.25364
25481	0.26852
25482	0.26362
25483	0.2781
25484	0.27335
25485	0.28738
25486	0.28278
25487	0.29633
25488	0.2919
25489	0.30491
25490	0.30067
25491	0.31311
25492	0.30906
25493	0.32089
25494	0.31705
25495	0.32824
25496	0.32462
25497	0.33513
25498	0.33174
25499	0.34155
25500	0.3384
25501	0.34747
25502	0.34457
25503	0.35289
25504	0.35025
25505	0.3578
25506	0.35541
25507	0.36217
25508	0.36005
25509	0.366
25510	0.36415
25511	0.36927
25512	0.3677
25513	0.37199
25514	0.3707
25515	0.37414
25516	0.37314
25517	0.37573
25518	0.37501
25519	0.37673
25520	0.3763
25521	0.37717
25522	0.37702
25523	0.37702
25524	0.37717
25525	0.3763
25526	0.37673
25527	0.37501
25528	0.37573
25529	0.37314
25530	0.37414
25531	0.3707
25532	0.37199
25533	0.3677
25534	0.36927
25535	0.36415
25536	0.366
25537	0.36005
25538	0.36217
25539	0.35541
25540	0.3578
25541	0.35025
25542	0.35289
25543	0.34457
25544	0.34747
25545	0.3384
25546	0.34155
25547	0.33174
25548	0.33513
25549	0.32462
25550	0.32824
25551	0.31705
25552	0.32089
25553	0.30906
25554	0.31311
25555	0.30067
25556	0.30491
25557	0.2919
25558	0.29633
25559	0.28278
25560	0.28738
25561	0.27336
25562	0.27811
25563	0.26368
25564	0.26855
25565	0.25374
25566	0.2587
25567	0.24377
25568	0.24882
25569	0.23858
25570	0.2124
25571	0.2177
25572	0.20146
25573	0.20703
25574	0.19066
25575	0.19604
25576	0.18006
25577	0.18536
25578	0.1694
25579	0.17472
25580	0.15892
25581	0.16414
25582	0.14866
25583	0.15376
25584	0.13867
25585	0.14363
25586	0.12898
25587	0.13379
25588	0.11964
25589	0.12427
25590	0.11073
25591	0.11513
25592	0.10222
25593	0.10644
25594	9.4297e-002
25595	9.8137e-002
25596	9.0616e-002
25597	8.0485e-002
25598	8.0502e-002
25599	0.22533
25600	0.23119
25601	0.13227
25602	0.12752
25603	8.0578e-002
25604	8.0148e-002
25605	8.8117e-002
25606	9.6372e-002
25607	9.2175e-002
25608	0.1052
25609	0.10071
25610	0.11456
25611	0.10982
25612	0.12439
25613	0.11942
25614	0.13464
25615	0.12947
25616	0.14527
25617	0.13991
25618	0.15622
25619	0.15071
25620	0.16742
25621	0.16179
25622	0.17884
25623	0.17311
25624	0.1904
25625	0.1846
25626	0.20205
25627	0.19621
25628	0.21374
25629	0.20789
25630	0.22542
25631	0.21959
25632	0.23705
25633	0.23125
25634	0.24856
25635	0.24282
25636	0.25992
25637	0.25426
25638	0.27109
25639	0.26553
25640	0.28202
25641	0.27659
25642	0.29268
25643	0.28739
25644	0.30303
25645	0.2979
25646	0.31305
25647	0.30808
25648	0.32269
25649	0.31791
25650	0.33193
25651	0.32736
25652	0.34076
25653	0.33639
25654	0.34917
25655	0.34501
25656	0.35721
25657	0.35324
25658	0.36484
25659	0.3611
25660	0.37181
25661	0.36842
25662	0.37796
25663	0.37497
25664	0.38357
25665	0.38082
25666	0.38872
25667	0.3862
25668	0.39337
25669	0.39111
25670	0.39745
25671	0.39548
25672	0.40096
25673	0.39928
25674	0.40386
25675	0.40249
25676	0.40616
25677	0.40509
25678	0.40786
25679	0.40709
25680	0.40893
25681	0.40847
25682	0.4094
25683	0.40924
25684	0.40924
25685	0.4094
25686	0.40847
25687	0.40893
25688	0.40709
25689	0.40786
25690	0.40509
25691	0.40616
25692	0.40249
25693	0.40386
25694	0.39928
25695	0.40096
25696	0.39548
25697	0.39745
25698	0.39109
25699	0.39336
25700	0.38613
25701	0.38868
25702	0.3806
25703	0.38343
25704	0.37451
25705	0.37762
25706	0.3679
25707	0.37127
25708	0.36075
25709	0.36439
25710	0.35311
25711	0.35699
25712	0.34498
25713	0.3491
25714	0.33639
25715	0.34074
25716	0.32736
25717	0.33193
25718	0.31791
25719	0.32269
25720	0.30808
25721	0.31305
25722	0.2979
25723	0.30303
25724	0.28739
25725	0.29268
25726	0.27659
25727	0.28202
25728	0.26553
25729	0.27109
25730	0.25426
25731	0.25992
25732	0.24282
25733	0.24856
25734	0.23124
25735	0.23704
25736	0.21958
25737	0.22542
25738	0.20789
25739	0.21374
25740	0.19621
25741	0.20205
25742	0.1846
25743	0.1904
25744	0.17311
25745	0.17884
25746	0.16179
25747	0.16742
25748	0.15071
25749	0.15622
25750	0.13991
25751	0.14527
25752	0.12946
25753	0.13464
25754	0.11944
25755	0.1244
25756	0.10969
25757	0.11452
25758	0.10053
25759	0.10503
25760	9.2036e-002
25761	9.6207e-002
25762	8.4232e-002
25763	8.8078e-002
25764	8.4185e-002
25765	8.4058e-002
25766	8.796e-002
25767	0.25463
25768	0.24333
25769	0.249
25770	9.6348e-002
25771	9.2141e-002
25772	0.1052
25773	0.10071
25774	0.11456
25775	0.10982
25776	0.12439
25777	0.11942
25778	0.13464
25779	0.12947
25780	0.14527
25781	0.13991
25782	0.15622
25783	0.15071
25784	0.16742
25785	0.16179
25786	0.17883
25787	0.1731
25788	0.19038
25789	0.18459
25790	0.202
25791	0.19619
25792	0.21369
25793	0.20782
25794	0.21952
25795	0.24855
25796	0.237
25797	0.2428
25798	0.25992
25799	0.25426
25800	0.27108
25801	0.26553
25802	0.28202
25803	0.27658
25804	0.29268
25805	0.28739
25806	0.30304
25807	0.2979
25808	0.31308
25809	0.3081
25810	0.32278
25811	0.31798
25812	0.33205
25813	0.32748
25814	0.34083
25815	0.3365
25816	0.34912
25817	0.34503
25818	0.35697
25819	0.35311
25820	0.36433
25821	0.36071
25822	0.37123
25823	0.36784
25824	0.37761
25825	0.37449
25826	0.38343
25827	0.38059
25828	0.38868
25829	0.38613
25830	0.39336
25831	0.39109
25832	0.39745
25833	0.39548
25834	0.40096
25835	0.39928
25836	0.40386
25837	0.40249
25838	0.40616
25839	0.40509
25840	0.40786
25841	0.40709
25842	0.40894
25843	0.40847
25844	0.40947
25845	0.40927
25846	0.40955
25847	0.40956
25848	0.40914
25849	0.40944
25850	0.40775
25851	0.40859
25852	0.40544
25853	0.40668
25854	0.40266
25855	0.4041
25856	0.39961
25857	0.40116
25858	0.39623
25859	0.39799
25860	0.39199
25861	0.39426
25862	0.38665
25863	0.38943
25864	0.38088
25865	0.38377
25866	0.37504
25867	0.37798
25868	0.36904
25869	0.37203
25870	0.36234
25871	0.3659
25872	0.35453
25873	0.35852
25874	0.34555
25875	0.35013
25876	0.33653
25877	0.34105
25878	0.32734
25879	0.33196
25880	0.31791
25881	0.32265
25882	0.30815
25883	0.3131
25884	0.29793
25885	0.30309
25886	0.28731
25887	0.29267
25888	0.27642
25889	0.2819
25890	0.2653
25891	0.27089
25892	0.25413
25893	0.25975
25894	0.24274
25895	0.24842
25896	0.23115
25897	0.237
25898	0.21957
25899	0.22535
25900	0.20789
25901	0.21373
25902	0.19621
25903	0.20204
25904	0.1846
25905	0.1904
25906	0.17312
25907	0.17884
25908	0.16215
25909	0.16757
25910	0.15146
25911	0.15673
25912	0.14131
25913	0.14633
25914	0.13656
25915	0.11219
25916	0.12228
25917	0.11722
25918	0.10238
25919	0.10727
25920	9.3209e-002
25921	9.7671e-002
25922	8.8284e-002
25923	8.4456e-002
25924	8.4792e-002
25925	8.8896e-002
25926	9.6429e-002
25927	9.2275e-002
25928	0.10518
25929	0.10074
25930	0.11453
25931	0.10978
25932	0.12436
25933	0.11939
25934	0.13463
25935	0.12945
25936	0.14527
25937	0.1399
25938	0.15622
25939	0.1507
25940	0.16742
25941	0.16179
25942	0.17884
25943	0.17311
25944	0.1904
25945	0.1846
25946	0.20205
25947	0.19621
25948	0.21374
25949	0.20789
25950	0.22542
25951	0.21959
25952	0.23705
25953	0.23125
25954	0.24856
25955	0.24282
25956	0.25992
25957	0.25426
25958	0.27109
25959	0.26553
25960	0.28202
25961	0.27659
25962	0.29268
25963	0.28739
25964	0.30303
25965	0.2979
25966	0.31305
25967	0.30808
25968	0.32269
25969	0.31791
25970	0.33193
25971	0.32736
25972	0.34074
25973	0.33639
25974	0.3491
25975	0.34498
25976	0.35699
25977	0.35311
25978	0.36439
25979	0.36076
25980	0.37128
25981	0.3679
25982	0.37764
25983	0.37453
25984	0.38345
25985	0.38061
25986	0.38868
25987	0.38613
25988	0.39339
25989	0.39111
25990	0.39751
25991	0.39551
25992	0.40102
25993	0.39935
25994	0.40396
25995	0.40259
25996	0.40619
25997	0.40513
25998	0.40787
25999	0.40711
26000	0.40894
26001	0.40848
26002	0.4094
26003	0.40924
26004	0.40924
26005	0.4094
26006	0.40847
26007	0.40893
26008	0.40709
26009	0.40786
26010	0.40509
26011	0.40616
26012	0.40249
26013	0.40386
26014	0.39928
26015	0.40096
26016	0.39548
26017	0.39745
26018	0.39109
26019	0.39336
26020	0.38613
26021	0.38868
26022	0.3806
26023	0.38343
26024	0.37451
26025	0.37762
26026	0.3679
26027	0.37127
26028	0.36075
26029	0.36439
26030	0.35311
26031	0.35699
26032	0.34498
26033	0.3491
26034	0.33639
26035	0.34074
26036	0.32736
26037	0.33193
26038	0.31791
26039	0.32269
26040	0.30808
26041	0.31305
26042	0.2979
26043	0.30303
26044	0.28739
26045	0.29268
26046	0.27659
26047	0.28202
26048	0.26553
26049	0.27109
26050	0.25426
26051	0.25992
26052	0.24282
26053	0.24856
26054	0.23125
26055	0.23705
26056	0.21958
26057	0.22542
26058	0.20789
26059	0.21374
26060	0.1961
26061	0.20201
26062	0.18446
26063	0.19024
26064	0.17296
26065	0.17868
26066	0.16172
26067	0.16732
26068	0.15075
26069	0.15623
26070	0.13992
26071	0.14528
26072	0.12943
26073	0.13462
26074	0.11941
26075	0.12437
26076	0.10984
26077	0.11456
26078	0.10079
26079	0.10525
26080	9.2313e-002
26081	9.6477e-002
26082	8.8307e-002
26083	8.4464e-002
26084	8.4463e-002
26085	8.8306e-002
26086	9.648e-002
26087	9.2315e-002
26088	0.10526
26089	0.1008
26090	0.11458
26091	0.10985
26092	0.12439
26093	0.11943
26094	0.13464
26095	0.12947
26096	0.14527
26097	0.13991
26098	0.15622
26099	0.15071
26100	0.16742
26101	0.16179
26102	0.17884
26103	0.17311
26104	0.1904
26105	0.1846
26106	0.20205
26107	0.19621
26108	0.21374
26109	0.20789
26110	0.22542
26111	0.21959
26112	0.23704
26113	0.23124
26114	0.24856
26115	0.24282
26116	0.25992
26117	0.25426
26118	0.27109
26119	0.26554
26120	0.28202
26121	0.27659
26122	0.29268
26123	0.28739
26124	0.30303
26125	0.2979
26126	0.31305
26127	0.30808
26128	0.32269
26129	0.31791
26130	0.33193
26131	0.32736
26132	0.34074
26133	0.33639
26134	0.3491
26135	0.34498
26136	0.35699
26137	0.35311
26138	0.36439
26139	0.36075
26140	0.37127
26141	0.3679
26142	0.37762
26143	0.37451
26144	0.38343
26145	0.3806
26146	0.38868
26147	0.38613
26148	0.39336
26149	0.39109
26150	0.39745
26151	0.39548
26152	0.40096
26153	0.39928
26154	0.40386
26155	0.40249
26156	0.40616
26157	0.40509
26158	0.40786
26159	0.40709
26160	0.40893
26161	0.40847
26162	0.4094
26163	0.40924
26164	0.40924
26165	0.4094
26166	0.40847
26167	0.40893
26168	0.40709
26169	0.40786
26170	0.40509
26171	0.40616
26172	0.40249
26173	0.40386
26174	0.39928
26175	0.40096
26176	0.39548
26177	0.39745
26178	0.39109
26179	0.39336
26180	0.38613
26181	0.38868
26182	0.3806
26183	0.38343
26184	0.37451
26185	0.37762
26186	0.3679
26187	0.37127
26188	0.36075
26189	0.36439
26190	0.35311
26191	0.35699
26192	0.34498
26193	0.3491
26194	0.33639
26195	0.34074
26196	0.32736
26197	0.33193
26198	0.31791
26199	0.32269
26200	0.30809
26201	0.31305
26202	0.2979
26203	0.30303
26204	0.28743
26205	0.29269
26206	0.27669
26207	0.28211
26208	0.26573
26209	0.2712
26210	0.2602
26211	0.23177
26212	0.23762
26213	0.21984
26214	0.22581
26215	0.20795
26216	0.21388
26217	0.19621
26218	0.20205
26219	0.18459
26220	0.1904
26221	0.17311
