Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Shear Elastic Strain (mm/mm)
31082	-830.	960.04	0.	-5.1983e-007
31083	-620.	-900.	0.	-1.383e-006
31083	-620.	-900.	0.	1.383e-006
31084	-839.96	860.12	0.	1.3392e-006
31084	-839.96	860.12	0.	-1.3392e-006
31085	-860.12	-839.96	0.	-1.3393e-006
31085	-860.12	-839.96	0.	1.3393e-006
31086	-100.	970.	0.	9.405e-008
31086	-100.	970.	0.	-9.405e-008
31087	-240.04	-269.97	0.	-8.1286e-007
31087	-240.04	-269.97	0.	8.1286e-007
31088	-40.022	49.982	0.	2.7643e-008
31088	-40.022	49.982	0.	-2.7643e-008
31089	-920.	120.	0.	2.7543e-007
31089	-920.	120.	0.	-2.7543e-007
31090	-529.99	280.02	0.	1.503e-006
31090	-529.99	280.02	0.	-1.503e-006
31091	-839.99	770.03	0.	1.7499e-006
31091	-839.99	770.03	0.	-1.7499e-006
31092	-550.	520.	0.	2.4039e-006
31092	-550.	520.	0.	-2.4039e-006
31093	60.118	560.33	0.	-3.4445e-007
31093	60.118	560.33	0.	3.4445e-007
31094	-560.	-440.	0.	-2.1973e-006
31094	-560.	-440.	0.	2.1973e-006
31095	-550.01	-480.	0.	-2.3065e-006
31095	-550.01	-480.	0.	2.3065e-006
31096	-540.01	-520.	0.	-2.388e-006
31096	-540.01	-520.	0.	2.388e-006
31097	-540.02	-500.01	0.	-2.343e-006
31097	-540.02	-500.01	0.	2.343e-006
31098	670.	260.	0.	-1.4192e-006
31098	670.	260.	0.	1.4192e-006
31099	720.	300.	0.	-1.5422e-006
31099	720.	300.	0.	1.5422e-006
31100	100.	-740.	0.	5.2093e-007
31100	100.	-740.	0.	-5.2093e-007
31101	40.	-640.	0.	2.3008e-007
31101	40.	-640.	0.	-2.3008e-007
31102	760.	620.	0.	-2.3538e-006
31102	760.	620.	0.	2.3538e-006
31103	820.	940.	0.	-7.6176e-007
31103	820.	940.	0.	7.6176e-007
31104	720.	-910.	0.	1.2587e-006
31104	720.	-910.	0.	-1.2587e-006
31105	-60.074	-160.03	0.	-1.3036e-007
31105	-60.074	-160.03	0.	1.3036e-007
31106	-120.	580.	0.	6.8732e-007
31106	-120.	580.	0.	-6.8732e-007
31107	-580.	-120.	0.	-6.8732e-007
31107	-580.	-120.	0.	6.8732e-007
31108	160.07	320.3	0.	-6.4268e-007
31108	160.07	320.3	0.	6.4268e-007
31109	560.	-710.	0.	2.4445e-006
31109	560.	-710.	0.	-2.4445e-006
31110	530.	-700.	0.	2.409e-006
31110	530.	-700.	0.	-2.409e-006
31111	830.	540.	0.	-1.8861e-006
31111	830.	540.	0.	1.8861e-006
31112	830.	560.	0.	-1.9192e-006
31112	830.	560.	0.	1.9192e-006
31113	-970.	-100.	0.	-9.405e-008
31113	-970.	-100.	0.	9.405e-008
31114	-980.	20.	0.	1.2766e-008
31114	-980.	20.	0.	-1.2766e-008
31115	1.3737e-002	340.05	0.	-6.0956e-011
31115	1.3737e-002	340.05	0.	6.0956e-011
31116	-39.917	119.91	0.	6.5566e-008
31116	-39.917	119.91	0.	-6.5566e-008
31117	700.	-920.	0.	1.1629e-006
31117	700.	-920.	0.	-1.1629e-006
31118	680.	-920.	0.	1.1706e-006
31118	680.	-920.	0.	-1.1706e-006
31119	639.98	730.	0.	-2.4594e-006
31119	639.98	730.	0.	2.4594e-006
31120	-740.	120.	0.	6.2383e-007
31120	-740.	120.	0.	-6.2383e-007
31121	-880.	970.	0.	3.099e-007
31121	-880.	970.	0.	-3.099e-007
31122	-970.	-880.	0.	-3.099e-007
31122	-970.	-880.	0.	3.099e-007
31123	579.99	199.99	0.	-1.1276e-006
31123	579.99	199.99	0.	1.1276e-006
31124	619.99	239.99	0.	-1.3421e-006
31124	619.99	239.99	0.	1.3421e-006
31125	680.01	119.91	0.	-6.6972e-007
31125	680.01	119.91	0.	6.6972e-007
31126	730.	300.	0.	-1.5217e-006
31126	730.	300.	0.	1.5217e-006
31127	579.99	159.95	0.	-9.0997e-007
31127	579.99	159.95	0.	9.0997e-007
31128	639.99	219.99	0.	-1.232e-006
31128	639.99	219.99	0.	1.232e-006
31129	619.99	199.99	0.	-1.1306e-006
31129	619.99	199.99	0.	1.1306e-006
31130	670.	240.	0.	-1.3179e-006
31130	670.	240.	0.	1.3179e-006
31131	630.01	119.88	0.	-6.8669e-007
31131	630.01	119.88	0.	6.8669e-007
31132	640.01	119.89	0.	-6.8475e-007
31132	640.01	119.89	0.	6.8475e-007
31133	570.	139.91	0.	-7.9665e-007
31133	570.	139.91	0.	7.9665e-007
31134	580.	139.91	0.	-7.9886e-007
31134	580.	139.91	0.	7.9886e-007
31135	670.	99.919	0.	-5.6348e-007
31135	670.	99.919	0.	5.6348e-007
31136	629.99	239.99	0.	-1.34e-006
31136	629.99	239.99	0.	1.34e-006
31137	-960.	140.	0.	1.7228e-007
31137	-960.	140.	0.	-1.7228e-007
31138	560.	-590.01	0.	2.5225e-006
31138	560.	-590.01	0.	-2.5225e-006
31139	-339.95	630.17	0.	1.8269e-006
31139	-339.95	630.17	0.	-1.8269e-006
31140	-630.	-340.	0.	-1.8271e-006
31140	-630.	-340.	0.	1.8271e-006
31141	-760.	700.	0.	2.3153e-006
31141	-760.	700.	0.	-2.3153e-006
31142	-4.7243e-007	-570.	0.	-3.9524e-014
31142	-4.7243e-007	-570.	0.	3.9524e-014
31143	-70.	-690.	0.	-3.8955e-007
31143	-70.	-690.	0.	3.8955e-007
31144	930.	640.	0.	-1.0487e-006
31144	930.	640.	0.	1.0487e-006
31145	680.	-430.	0.	2.1523e-006
31145	680.	-430.	0.	-2.1523e-006
31146	-819.98	780.1	0.	1.835e-006
31146	-819.98	780.1	0.	-1.835e-006
31147	-780.1	-819.98	0.	-1.835e-006
31147	-780.1	-819.98	0.	1.835e-006
31148	220.01	99.822	0.	-2.912e-007
31148	220.01	99.822	0.	2.912e-007
31149	-180.	80.002	0.	1.9385e-007
31149	-180.	80.002	0.	-1.9385e-007
31150	-110.01	8.6987e-002	0.	1.2646e-010
31150	-110.01	8.6987e-002	0.	-1.2646e-010
31151	-250.	-410.	0.	-1.1794e-006
31151	-250.	-410.	0.	1.1794e-006
31152	20.	-410.	0.	9.8561e-008
31152	20.	-410.	0.	-9.8561e-008
31153	-1.0618e-006	-420.	0.	5.6399e-014
31153	-1.0618e-006	-420.	0.	-5.6399e-014
31154	40.08	550.3	0.	-2.2891e-007
31154	40.08	550.3	0.	2.2891e-007
31155	60.132	500.34	0.	-3.3145e-007
31155	60.132	500.34	0.	3.3145e-007
31156	60.13	480.34	0.	-3.2506e-007
31156	60.13	480.34	0.	3.2506e-007
31157	-420.01	-619.98	0.	-2.1588e-006
31157	-420.01	-619.98	0.	2.1588e-006
31158	610.	159.96	0.	-9.1279e-007
31158	610.	159.96	0.	9.1279e-007
31159	750.	640.	0.	-2.3958e-006
31159	750.	640.	0.	2.3958e-006
31160	1.5555e-002	450.04	0.	-8.3993e-011
31160	1.5555e-002	450.04	0.	8.3993e-011
31161	-380.02	-179.98	0.	-8.222e-007
31161	-380.02	-179.98	0.	8.222e-007
31162	-370.	-150.	0.	-6.7649e-007
31162	-370.	-150.	0.	6.7649e-007
31163	-350.02	-179.98	0.	-7.7233e-007
31163	-350.02	-179.98	0.	7.7233e-007
31164	-360.	-159.99	0.	-7.0516e-007
31164	-360.	-159.99	0.	7.0516e-007
31165	-320.02	-179.98	0.	-7.1857e-007
31165	-320.02	-179.98	0.	7.1857e-007
31166	400.	-340.	0.	1.5127e-006
31166	400.	-340.	0.	-1.5127e-006
31167	480.06	660.01	0.	-2.3393e-006
31167	480.06	660.01	0.	2.3393e-006
31168	-780.	450.	0.	1.9401e-006
31168	-780.	450.	0.	-1.9401e-006
31169	60.	-560.	0.	3.4372e-007
31169	60.	-560.	0.	-3.4372e-007
31170	380.	-1.3957e-002	0.	5.7157e-011
31170	380.	-1.3957e-002	0.	-5.7157e-011
31171	640.	-710.	0.	2.5096e-006
31171	640.	-710.	0.	-2.5096e-006
31172	-729.98	520.02	0.	2.3134e-006
31172	-729.98	520.02	0.	-2.3134e-006
31173	880.	460.	0.	-1.3454e-006
31173	880.	460.	0.	1.3454e-006
31174	-570.	-440.	0.	-2.2074e-006
31174	-570.	-440.	0.	2.2074e-006
31175	-460.21	-540.06	0.	-2.2351e-006
31175	-460.21	-540.06	0.	2.2351e-006
31176	-520.	130.	0.	7.2204e-007
31176	-520.	130.	0.	-7.2204e-007
31177	780.	-830.	0.	1.7786e-006
31177	780.	-830.	0.	-1.7786e-006
31178	740.	-810.	0.	2.0091e-006
31178	740.	-810.	0.	-2.0091e-006
31179	140.09	290.36	0.	-5.2011e-007
31179	140.09	290.36	0.	5.2011e-007
31180	-930.	-160.	0.	-3.2627e-007
31180	-930.	-160.	0.	3.2627e-007
31181	-160.	930.	0.	3.2627e-007
31181	-160.	930.	0.	-3.2627e-007
31182	-720.	800.	0.	2.1048e-006
31182	-720.	800.	0.	-2.1048e-006
31183	-800.	-720.	0.	-2.1048e-006
31183	-800.	-720.	0.	2.1048e-006
31184	-590.	500.	0.	2.4012e-006
31184	-590.	500.	0.	-2.4012e-006
31185	-570.	500.	0.	2.3837e-006
31185	-570.	500.	0.	-2.3837e-006
31186	-360.	-420.	0.	-1.638e-006
31186	-360.	-420.	0.	1.638e-006
31187	370.	-340.	0.	1.4281e-006
31187	370.	-340.	0.	-1.4281e-006
31188	310.	139.92	0.	-5.4914e-007
31188	310.	139.92	0.	5.4914e-007
31189	-860.	660.	0.	1.7653e-006
31189	-860.	660.	0.	-1.7653e-006
31190	-840.	660.	0.	1.9191e-006
31190	-840.	660.	0.	-1.9191e-006
31191	-850.	620.	0.	1.8367e-006
31191	-850.	620.	0.	-1.8367e-006
31192	-100.12	-130.05	0.	-1.7688e-007
31192	-100.12	-130.05	0.	1.7688e-007
31193	550.01	119.86	0.	-6.7916e-007
31193	550.01	119.86	0.	6.7916e-007
31194	820.	960.	0.	-5.3851e-007
31194	820.	960.	0.	5.3851e-007
31195	220.14	300.23	0.	-8.2322e-007
31195	220.14	300.23	0.	8.2322e-007
31196	-320.	-480.	0.	-1.6136e-006
31196	-320.	-480.	0.	1.6136e-006
31197	170.	-80.	0.	1.8357e-007
31197	170.	-80.	0.	-1.8357e-007
31198	-30.	-630.	0.	-1.7314e-007
31198	-30.	-630.	0.	1.7314e-007
31199	-690.	660.	0.	2.5397e-006
31199	-690.	660.	0.	-2.5397e-006
31200	40.09	510.3	0.	-2.2314e-007
31200	40.09	510.3	0.	2.2314e-007
31201	40.082	540.3	0.	-2.2773e-007
31201	40.082	540.3	0.	2.2773e-007
31202	800.	-320.	0.	1.3954e-006
31202	800.	-320.	0.	-1.3954e-006
31203	870.	-320.	0.	1.0509e-006
31203	870.	-320.	0.	-1.0509e-006
31204	-340.18	200.02	0.	8.3452e-007
31204	-340.18	200.02	0.	-8.3452e-007
31205	980.	740.	0.	-3.3252e-007
31205	980.	740.	0.	3.3252e-007
31206	-700.	-680.	0.	-2.5053e-006
31206	-700.	-680.	0.	2.5053e-006
31207	39.997	180.3	0.	-9.7411e-008
31207	39.997	180.3	0.	9.7411e-008
31208	40.004	160.31	0.	-8.7084e-008
31208	40.004	160.31	0.	8.7084e-008
31209	60.059	220.34	0.	-1.7625e-007
31209	60.059	220.34	0.	1.7625e-007
31210	-360.11	-259.95	0.	-1.111e-006
31210	-360.11	-259.95	0.	1.111e-006
31211	60.066	160.34	0.	-1.3058e-007
31211	60.066	160.34	0.	1.3058e-007
31212	410.	-260.	0.	1.2219e-006
31212	410.	-260.	0.	-1.2219e-006
31213	-60.001	240.	0.	1.9041e-007
31213	-60.001	240.	0.	-1.9041e-007
31214	-60.001	250.	0.	1.9756e-007
31214	-60.001	250.	0.	-1.9756e-007
31215	400.	-380.	0.	1.6505e-006
31215	400.	-380.	0.	-1.6505e-006
31216	-2.8212e-007	-580.	0.	-3.3307e-014
31216	-2.8212e-007	-580.	0.	3.3307e-014
31217	19.987	-99.999	0.	2.7494e-008
31217	19.987	-99.999	0.	-2.7494e-008
31218	760.	660.	0.	-2.3544e-006
31218	760.	660.	0.	2.3544e-006
31219	380.	-240.	0.	1.0764e-006
31219	380.	-240.	0.	-1.0764e-006
31220	960.	540.	0.	-5.9682e-007
31220	960.	540.	0.	5.9682e-007
31221	340.	-740.	0.	1.6735e-006
31221	340.	-740.	0.	-1.6735e-006
31222	360.01	740.	0.	-1.7566e-006
31222	360.01	740.	0.	1.7566e-006
31223	910.	120.	0.	-3.0425e-007
31223	910.	120.	0.	3.0425e-007
31224	900.	120.	0.	-3.3186e-007
31224	900.	120.	0.	3.3186e-007
31225	200.09	300.11	0.	-7.5273e-007
31225	200.09	300.11	0.	7.5273e-007
31226	-840.	920.06	0.	8.9335e-007
31226	-840.	920.06	0.	-8.9335e-007
31227	-920.05	-840.	0.	-8.9337e-007
31227	-920.05	-840.	0.	8.9337e-007
31228	980.	-770.	0.	3.2065e-007
31228	980.	-770.	0.	-3.2065e-007
31229	670.	-7.2912e-004	0.	5.635e-012
31229	670.	-7.2912e-004	0.	-5.635e-012
31230	360.	-300.	0.	1.2596e-006
31230	360.	-300.	0.	-1.2596e-006
31231	600.	-420.	0.	2.1561e-006
31231	600.	-420.	0.	-2.1561e-006
31232	880.	600.	0.	-1.5669e-006
31232	880.	600.	0.	1.5669e-006
31233	-940.	380.	0.	6.5112e-007
31233	-940.	380.	0.	-6.5112e-007
31234	560.	-920.	0.	1.1142e-006
31234	560.	-920.	0.	-1.1142e-006
31235	540.	-870.	0.	1.5829e-006
31235	540.	-870.	0.	-1.5829e-006
31236	970.	130.	0.	-1.2211e-007
31236	970.	130.	0.	1.2211e-007
31237	530.	-500.01	0.	2.3258e-006
31237	530.	-500.01	0.	-2.3258e-006
31238	-610.	480.	0.	2.3561e-006
31238	-610.	480.	0.	-2.3561e-006
31239	390.	-200.	0.	9.2601e-007
31239	390.	-200.	0.	-9.2601e-007
31240	-120.	-720.	0.	-6.4266e-007
31240	-120.	-720.	0.	6.4266e-007
31241	-340.	-670.	0.	-1.8e-006
31241	-340.	-670.	0.	1.8e-006
31242	810.	660.	0.	-2.1141e-006
31242	810.	660.	0.	2.1141e-006
31243	870.	640.	0.	-1.6794e-006
31243	870.	640.	0.	1.6794e-006
31244	649.98	720.	0.	-2.4843e-006
31244	649.98	720.	0.	2.4843e-006
31245	79.999	-400.	0.	3.8606e-007
31245	79.999	-400.	0.	-3.8606e-007
31246	99.993	-440.	0.	5.1244e-007
31246	99.993	-440.	0.	-5.1244e-007
31247	69.999	-420.	0.	3.4949e-007
31247	69.999	-420.	0.	-3.4949e-007
31248	840.	-920.	0.	8.9386e-007
31248	840.	-920.	0.	-8.9386e-007
31249	320.04	620.04	0.	-1.7378e-006
31249	320.04	620.04	0.	1.7378e-006
31250	240.21	740.48	0.	-1.221e-006
31250	240.21	740.48	0.	1.221e-006
31251	240.22	720.49	0.	-1.257e-006
31251	240.22	720.49	0.	1.257e-006
31252	80.	-650.	0.	4.5712e-007
31252	80.	-650.	0.	-4.5712e-007
31253	100.	-680.	0.	5.5982e-007
31253	100.	-680.	0.	-5.5982e-007
31254	80.	-690.	0.	4.4486e-007
31254	80.	-690.	0.	-4.4486e-007
31255	100.	-670.	0.	5.6394e-007
31255	100.	-670.	0.	-5.6394e-007
31256	-890.	-500.	0.	-1.3373e-006
31256	-890.	-500.	0.	1.3373e-006
31257	-500.	890.	0.	1.3374e-006
31257	-500.	890.	0.	-1.3374e-006
31258	750.12	-620.08	0.	2.3908e-006
31258	750.12	-620.08	0.	-2.3908e-006
31259	910.	80.	0.	-2.0327e-007
31259	910.	80.	0.	2.0327e-007
31260	1.5708e-002	700.04	0.	-8.3753e-011
31260	1.5708e-002	700.04	0.	8.3753e-011
31261	-650.	-380.	0.	-1.9902e-006
31261	-650.	-380.	0.	1.9902e-006
31262	-379.99	650.03	0.	1.9902e-006
31262	-379.99	650.03	0.	-1.9902e-006
31263	-380.	-820.	0.	-1.5221e-006
31263	-380.	-820.	0.	1.5221e-006
31264	240.01	119.86	0.	-3.7741e-007
31264	240.01	119.86	0.	3.7741e-007
31265	220.01	109.84	0.	-3.1991e-007
31265	220.01	109.84	0.	3.1991e-007
31266	260.01	119.85	0.	-4.0555e-007
31266	260.01	119.85	0.	4.0555e-007
31267	-740.	-690.	0.	-2.3968e-006
31267	-740.	-690.	0.	2.3968e-006
31268	-740.	-680.	0.	-2.4086e-006
31268	-740.	-680.	0.	2.4086e-006
31269	-290.03	160.01	0.	5.9089e-007
31269	-290.03	160.01	0.	-5.9089e-007
31270	-580.	460.	0.	2.2807e-006
31270	-580.	460.	0.	-2.2807e-006
31271	280.	-120.	0.	4.3339e-007
31271	280.	-120.	0.	-4.3339e-007
31272	840.	240.	0.	-9.303e-007
31272	840.	240.	0.	9.303e-007
31273	-100.	340.	0.	4.2614e-007
31273	-100.	340.	0.	-4.2614e-007
31274	40.085	450.29	0.	-2.0945e-007
31274	40.085	450.29	0.	2.0945e-007
31275	20.047	520.16	0.	-1.1252e-007
31275	20.047	520.16	0.	1.1252e-007
31276	80.131	270.29	0.	-2.8222e-007
31276	80.131	270.29	0.	2.8222e-007
31277	-80.	320.	0.	3.2541e-007
31277	-80.	320.	0.	-3.2541e-007
31278	-120.	-300.	0.	-4.5986e-007
31278	-120.	-300.	0.	4.5986e-007
31279	240.24	830.48	0.	-9.6767e-007
31279	240.24	830.48	0.	9.6767e-007
31280	690.	-340.	0.	1.7747e-006
31280	690.	-340.	0.	-1.7747e-006
31281	200.	980.	0.	-1.2675e-007
31281	200.	980.	0.	1.2675e-007
31282	690.	-760.	0.	2.3291e-006
31282	690.	-760.	0.	-2.3291e-006
31283	639.98	720.	0.	-2.4861e-006
31283	639.98	720.	0.	2.4861e-006
31284	-830.03	-239.99	0.	-9.6826e-007
31284	-830.03	-239.99	0.	9.6826e-007
31285	-239.99	829.98	0.	9.6844e-007
31285	-239.99	829.98	0.	-9.6844e-007
31286	-960.	-30.	0.	-3.7054e-008
31286	-960.	-30.	0.	3.7054e-008
31287	-980.	290.	0.	1.8195e-007
31287	-980.	290.	0.	-1.8195e-007
31288	890.	540.	0.	-1.4023e-006
31288	890.	540.	0.	1.4023e-006
31289	500.03	539.99	0.	-2.343e-006
31289	500.03	539.99	0.	2.343e-006
31290	920.	540.	0.	-1.0918e-006
31290	920.	540.	0.	1.0918e-006
31291	400.	-880.	0.	1.2042e-006
31291	400.	-880.	0.	-1.2042e-006
31292	400.	-630.	0.	2.0808e-006
31292	400.	-630.	0.	-2.0808e-006
31293	260.24	470.6	0.	-1.3323e-006
31293	260.24	470.6	0.	1.3323e-006
31294	-940.	-660.	0.	-9.2484e-007
31294	-940.	-660.	0.	9.2484e-007
31295	-660.	940.	0.	9.2484e-007
31295	-660.	940.	0.	-9.2484e-007
31296	240.03	220.09	0.	-6.7555e-007
31296	240.03	220.09	0.	6.7555e-007
31297	-80.	390.	0.	3.7923e-007
31297	-80.	390.	0.	-3.7923e-007
31298	360.	880.	0.	-1.1002e-006
31298	360.	880.	0.	1.1002e-006
31299	239.99	-320.	0.	9.402e-007
31299	239.99	-320.	0.	-9.402e-007
31300	169.95	-370.	0.	7.6301e-007
31300	169.95	-370.	0.	-7.6301e-007
31301	770.	380.	0.	-1.7403e-006
31301	770.	380.	0.	1.7403e-006
31302	580.	750.	0.	-2.3564e-006
31302	580.	750.	0.	2.3564e-006
31303	260.23	730.57	0.	-1.3358e-006
31303	260.23	730.57	0.	1.3358e-006
31304	-580.	870.	0.	1.6374e-006
31304	-580.	870.	0.	-1.6374e-006
31305	-870.	-580.	0.	-1.6374e-006
31305	-870.	-580.	0.	1.6374e-006
31306	850.	380.	0.	-1.3531e-006
31306	850.	380.	0.	1.3531e-006
31307	-930.	600.	0.	1.0299e-006
31307	-930.	600.	0.	-1.0299e-006
31308	850.	-450.	0.	1.5492e-006
31308	850.	-450.	0.	-1.5492e-006
31309	680.	-240.	0.	1.3088e-006
31309	680.	-240.	0.	-1.3088e-006
31310	320.01	99.832	0.	-4.0505e-007
31310	320.01	99.832	0.	4.0505e-007
31311	740.	920.	0.	-1.1279e-006
31311	740.	920.	0.	1.1279e-006
31312	760.	900.	0.	-1.3016e-006
31312	760.	900.	0.	1.3016e-006
31313	540.	-220.	0.	1.2131e-006
31313	540.	-220.	0.	-1.2131e-006
31314	900.	-860.	0.	9.7042e-007
31314	900.	-860.	0.	-9.7042e-007
31315	-470.01	-420.	0.	-1.9703e-006
31315	-470.01	-420.	0.	1.9703e-006
31316	-460.04	-440.01	0.	-2.0074e-006
31316	-460.04	-440.01	0.	2.0074e-006
31317	140.	-900.	0.	3.8658e-007
31317	140.	-900.	0.	-3.8658e-007
31318	-440.19	-239.93	0.	-1.19e-006
31318	-440.19	-239.93	0.	1.19e-006
31319	620.	830.	0.	-1.9823e-006
31319	620.	830.	0.	1.9823e-006
31320	540.	880.	0.	-1.4951e-006
31320	540.	880.	0.	1.4951e-006
31321	540.	950.	0.	-7.2976e-007
31321	540.	950.	0.	7.2976e-007
31322	140.09	310.35	0.	-5.503e-007
31322	140.09	310.35	0.	5.503e-007
31323	280.	-460.	0.	1.4042e-006
31323	280.	-460.	0.	-1.4042e-006
31324	300.	-440.	0.	1.452e-006
31324	300.	-440.	0.	-1.452e-006
31325	300.	-480.	0.	1.527e-006
31325	300.	-480.	0.	-1.527e-006
31326	300.	-460.	0.	1.4915e-006
31326	300.	-460.	0.	-1.4915e-006
31327	290.	-470.	0.	1.4659e-006
31327	290.	-470.	0.	-1.4659e-006
31328	300.	-490.	0.	1.5432e-006
31328	300.	-490.	0.	-1.5432e-006
31329	280.	-450.	0.	1.3862e-006
31329	280.	-450.	0.	-1.3862e-006
31330	170.	980.	0.	-1.0797e-007
31330	170.	980.	0.	1.0797e-007
31331	940.	-230.	0.	4.0641e-007
31331	940.	-230.	0.	-4.0641e-007
31332	-880.	-180.	0.	-5.7191e-007
31332	-880.	-180.	0.	5.7191e-007
31333	-180.	880.	0.	5.7191e-007
31333	-180.	880.	0.	-5.7191e-007
31334	860.	-140.	0.	5.0141e-007
31334	860.	-140.	0.	-5.0141e-007
31335	820.	-160.	0.	6.7872e-007
31335	820.	-160.	0.	-6.7872e-007
31336	79.999	-390.	0.	3.7922e-007
31336	79.999	-390.	0.	-3.7922e-007
31337	119.99	-380.	0.	5.5511e-007
31337	119.99	-380.	0.	-5.5511e-007
31338	79.997	-450.	0.	4.1653e-007
31338	79.997	-450.	0.	-4.1653e-007
31339	99.993	-460.	0.	5.2601e-007
31339	99.993	-460.	0.	-5.2601e-007
31340	679.99	69.964	0.	-3.927e-007
31340	679.99	69.964	0.	3.927e-007
31341	750.	-320.	0.	1.5616e-006
31341	750.	-320.	0.	-1.5616e-006
31342	710.	540.	0.	-2.4083e-006
31342	710.	540.	0.	2.4083e-006
31343	-499.84	-680.03	0.	-2.3708e-006
31343	-499.84	-680.03	0.	2.3708e-006
31344	-539.91	-630.01	0.	-2.5019e-006
31344	-539.91	-630.01	0.	2.5019e-006
31345	-519.89	-600.03	0.	-2.4546e-006
31345	-519.89	-600.03	0.	2.4546e-006
31346	-440.14	-560.	0.	-2.1977e-006
31346	-440.14	-560.	0.	2.1977e-006
31347	-479.91	-610.01	0.	-2.3558e-006
31347	-479.91	-610.01	0.	2.3558e-006
31348	-460.02	-599.96	0.	-2.2927e-006
31348	-460.02	-599.96	0.	2.2927e-006
31349	-519.85	-660.02	0.	-2.4438e-006
31349	-519.85	-660.02	0.	2.4438e-006
31350	-539.95	-580.01	0.	-2.4805e-006
31350	-539.95	-580.01	0.	2.4805e-006
31351	-479.85	-680.03	0.	-2.3151e-006
31351	-479.85	-680.03	0.	2.3151e-006
31352	-500.07	-550.04	0.	-2.3586e-006
31352	-500.07	-550.04	0.	2.3586e-006
31353	-460.09	-579.99	0.	-2.281e-006
31353	-460.09	-579.99	0.	2.281e-006
31354	-519.86	-640.02	0.	-2.4569e-006
31354	-519.86	-640.02	0.	2.4569e-006
31355	-539.97	-560.02	0.	-2.4572e-006
31355	-539.97	-560.02	0.	2.4572e-006
31356	-479.85	-630.01	0.	-2.3557e-006
31356	-479.85	-630.01	0.	2.3557e-006
31357	-519.86	-680.02	0.	-2.4205e-006
31357	-519.86	-680.02	0.	2.4205e-006
31358	-479.84	-660.02	0.	-2.3387e-006
31358	-479.84	-660.02	0.	2.3387e-006
31359	-520.03	-540.03	0.	-2.3881e-006
31359	-520.03	-540.03	0.	2.3881e-006
31360	-460.15	-560.03	0.	-2.2616e-006
31360	-460.15	-560.03	0.	2.2616e-006
31361	-489.96	-590.04	0.	-2.375e-006
31361	-489.96	-590.04	0.	2.375e-006
31362	-519.87	-620.03	0.	-2.4603e-006
31362	-519.87	-620.03	0.	2.4603e-006
31363	-499.99	-570.05	0.	-2.3837e-006
31363	-499.99	-570.05	0.	2.3837e-006
31364	400.	-160.	0.	7.6198e-007
31364	400.	-160.	0.	-7.6198e-007
31365	380.	-160.	0.	7.3445e-007
31365	380.	-160.	0.	-7.3445e-007
31366	390.	-140.	0.	6.5764e-007
31366	390.	-140.	0.	-6.5764e-007
31367	920.	-780.	0.	1.0623e-006
31367	920.	-780.	0.	-1.0623e-006
31368	900.	-760.	0.	1.3016e-006
31368	900.	-760.	0.	-1.3016e-006
31369	280.	-770.	0.	1.332e-006
31369	280.	-770.	0.	-1.332e-006
31370	-480.	700.	0.	2.2815e-006
31370	-480.	700.	0.	-2.2815e-006
31371	-700.	-480.	0.	-2.2815e-006
31371	-700.	-480.	0.	2.2815e-006
31372	940.	-240.	0.	4.2352e-007
31372	940.	-240.	0.	-4.2352e-007
31373	810.	-380.	0.	1.5718e-006
31373	810.	-380.	0.	-1.5718e-006
31374	480.	-180.	0.	9.5452e-007
31374	480.	-180.	0.	-9.5452e-007
31375	420.	-200.	0.	9.747e-007
31375	420.	-200.	0.	-9.747e-007
31376	510.	-200.	0.	1.0857e-006
31376	510.	-200.	0.	-1.0857e-006
31377	-340.	60.	0.	2.5683e-007
31377	-340.	60.	0.	-2.5683e-007
31378	-820.	-360.	0.	-1.4539e-006
31378	-820.	-360.	0.	1.4539e-006
31379	-360.	820.	0.	1.4539e-006
31379	-360.	820.	0.	-1.4539e-006
31380	-620.	670.	0.	2.5714e-006
31380	-620.	670.	0.	-2.5714e-006
31381	-670.	-620.	0.	-2.5714e-006
31381	-670.	-620.	0.	2.5714e-006
31382	-220.05	-249.98	0.	-7.007e-007
31382	-220.05	-249.98	0.	7.007e-007
31383	380.01	939.99	0.	-6.5121e-007
31383	380.01	939.99	0.	6.5121e-007
31384	-600.	60.	0.	3.468e-007
31384	-600.	60.	0.	-3.468e-007
31385	-650.	-400.	0.	-2.0709e-006
31385	-650.	-400.	0.	2.0709e-006
31386	-400.	650.	0.	2.0709e-006
31386	-400.	650.	0.	-2.0709e-006
31387	779.99	680.	0.	-2.2572e-006
31387	779.99	680.	0.	2.2572e-006
31388	460.01	909.99	0.	-1.0766e-006
31388	460.01	909.99	0.	1.0766e-006
31389	930.	-480.	0.	9.0223e-007
31389	930.	-480.	0.	-9.0223e-007
31390	880.	-480.	0.	1.3875e-006
31390	880.	-480.	0.	-1.3875e-006
31391	470.01	69.831	0.	-3.7296e-007
31391	470.01	69.831	0.	3.7296e-007
31392	100.14	320.22	0.	-4.0651e-007
31392	100.14	320.22	0.	4.0651e-007
31393	820.	-520.	0.	1.9116e-006
31393	820.	-520.	0.	-1.9116e-006
31394	920.	-340.	0.	7.5532e-007
31394	920.	-340.	0.	-7.5532e-007
31395	920.	-320.	0.	7.1446e-007
31395	920.	-320.	0.	-7.1446e-007
31396	190.01	139.94	0.	-3.5346e-007
