Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Normal Elastic Strain (mm/mm)
223	-800.	-1000.	0.	1.185e-015
223	-800.	-1000.	0.	-1.185e-015
224	-790.	-1000.	0.	1.7118e-015
224	-790.	-1000.	0.	-1.7118e-015
225	-780.	-1000.	0.	-1.6952e-016
225	-780.	-1000.	0.	1.6952e-016
226	-770.	-1000.	0.	-2.536e-015
226	-770.	-1000.	0.	2.536e-015
227	-760.	-1000.	0.	-1.7073e-016
227	-760.	-1000.	0.	1.7073e-016
228	-750.	-1000.	0.	1.5025e-015
228	-750.	-1000.	0.	-1.5025e-015
229	-740.	-1000.	0.	5.4186e-016
229	-740.	-1000.	0.	-5.4186e-016
230	-730.	-1000.	0.	4.9434e-019
230	-730.	-1000.	0.	-4.9434e-019
231	-720.	-1000.	0.	-5.4777e-016
231	-720.	-1000.	0.	5.4777e-016
232	-710.	-1000.	0.	5.1178e-016
232	-710.	-1000.	0.	-5.1178e-016
233	-700.	-1000.	0.	1.5374e-015
233	-700.	-1000.	0.	-1.5374e-015
234	-690.	-1000.	0.	7.5286e-016
234	-690.	-1000.	0.	-7.5286e-016
235	-680.	-1000.	0.	-3.8037e-016
235	-680.	-1000.	0.	3.8037e-016
236	-670.	-1000.	0.	-9.899e-016
236	-670.	-1000.	0.	9.899e-016
237	-660.	-1000.	0.	-8.4576e-016
237	-660.	-1000.	0.	8.4576e-016
238	-650.	-1000.	0.	6.5642e-016
238	-650.	-1000.	0.	-6.5642e-016
239	-640.	-1000.	0.	1.4178e-016
239	-640.	-1000.	0.	-1.4178e-016
240	-630.	-1000.	0.	-1.4158e-016
240	-630.	-1000.	0.	1.4158e-016
241	-620.	-1000.	0.	1.7385e-015
241	-620.	-1000.	0.	-1.7385e-015
242	-610.	-1000.	0.	6.5209e-016
242	-610.	-1000.	0.	-6.5209e-016
243	-600.	-1000.	0.	-1.7265e-015
243	-600.	-1000.	0.	1.7265e-015
244	-590.	-1000.	0.	-3.8507e-015
244	-590.	-1000.	0.	3.8507e-015
245	-580.	-1000.	0.	-5.2807e-015
245	-580.	-1000.	0.	5.2807e-015
246	-570.	-1000.	0.	-6.86e-015
246	-570.	-1000.	0.	6.86e-015
247	-560.	-1000.	0.	-8.6304e-015
247	-560.	-1000.	0.	8.6304e-015
248	-550.	-1000.	0.	-8.5554e-015
248	-550.	-1000.	0.	8.5554e-015
249	-540.	-1000.	0.	-8.552e-015
249	-540.	-1000.	0.	8.552e-015
250	-530.	-1000.	0.	-8.7849e-015
250	-530.	-1000.	0.	8.7849e-015
251	-520.	-1000.	0.	-6.1045e-015
251	-520.	-1000.	0.	6.1045e-015
252	-510.	-1000.	0.	-4.9712e-015
252	-510.	-1000.	0.	4.9712e-015
253	-500.	-1000.	0.	-3.8432e-015
253	-500.	-1000.	0.	3.8432e-015
254	-490.	-1000.	0.	4.142e-015
254	-490.	-1000.	0.	-4.142e-015
255	-480.	-1000.	0.	1.209e-014
255	-480.	-1000.	0.	-1.209e-014
256	-470.	-1000.	0.	1.5952e-014
256	-470.	-1000.	0.	-1.5952e-014
257	-460.	-1000.	0.	1.7381e-014
257	-460.	-1000.	0.	-1.7381e-014
258	-450.	-1000.	0.	1.5086e-014
258	-450.	-1000.	0.	-1.5086e-014
259	-440.	-1000.	0.	1.0351e-014
259	-440.	-1000.	0.	-1.0351e-014
260	-430.	-1000.	0.	6.2486e-015
260	-430.	-1000.	0.	-6.2486e-015
261	-420.	-1000.	0.	3.4318e-015
261	-420.	-1000.	0.	-3.4318e-015
262	-410.	-1000.	0.	1.329e-015
262	-410.	-1000.	0.	-1.329e-015
263	-400.	-1000.	0.	-3.6916e-016
263	-400.	-1000.	0.	3.6916e-016
264	-390.	-1000.	0.	-5.1195e-016
264	-390.	-1000.	0.	5.1195e-016
265	-380.	-1000.	0.	-5.456e-016
265	-380.	-1000.	0.	5.456e-016
266	-370.	-1000.	0.	-7.3052e-016
266	-370.	-1000.	0.	7.3052e-016
267	-360.	-1000.	0.	-7.1095e-017
267	-360.	-1000.	0.	7.1095e-017
268	-350.	-1000.	0.	2.0671e-022
268	-350.	-1000.	0.	-2.0671e-022
269	-340.	-1000.	0.	2.0159e-022
269	-340.	-1000.	0.	-2.0159e-022
270	-330.	-1000.	0.	1.9445e-022
270	-330.	-1000.	0.	-1.9445e-022
271	-320.	-1000.	0.	1.8912e-022
271	-320.	-1000.	0.	-1.8912e-022
272	-310.	-1000.	0.	1.8188e-022
272	-310.	-1000.	0.	-1.8188e-022
273	-300.	-1000.	0.	1.7647e-022
273	-300.	-1000.	0.	-1.7647e-022
274	-290.	-1000.	0.	1.6948e-022
274	-290.	-1000.	0.	-1.6948e-022
275	-280.	-1000.	0.	1.6338e-022
275	-280.	-1000.	0.	-1.6338e-022
276	-270.	-1000.	0.	1.5774e-022
276	-270.	-1000.	0.	-1.5774e-022
277	-260.	-1000.	0.	1.5076e-022
277	-260.	-1000.	0.	-1.5076e-022
278	-250.	-1000.	0.	1.4447e-022
278	-250.	-1000.	0.	-1.4447e-022
279	-240.	-1000.	0.	1.378e-022
279	-240.	-1000.	0.	-1.378e-022
280	-230.	-1000.	0.	1.3206e-022
280	-230.	-1000.	0.	-1.3206e-022
281	-220.	-1000.	0.	1.2549e-022
281	-220.	-1000.	0.	-1.2549e-022
282	-210.	-1000.	0.	1.1851e-022
282	-210.	-1000.	0.	-1.1851e-022
283	-200.	-1000.	0.	1.1266e-022
283	-200.	-1000.	0.	-1.1266e-022
284	-190.	-1000.	0.	1.0625e-022
284	-190.	-1000.	0.	-1.0625e-022
285	-180.	-1000.	0.	9.932e-023
285	-180.	-1000.	0.	-9.932e-023
286	-170.	-1000.	0.	9.3114e-023
286	-170.	-1000.	0.	-9.3114e-023
287	-160.	-1000.	0.	8.6494e-023
287	-160.	-1000.	0.	-8.6494e-023
288	-150.	-1000.	0.	7.9719e-023
288	-150.	-1000.	0.	-7.9719e-023
289	-140.	-1000.	0.	7.3565e-023
289	-140.	-1000.	0.	-7.3565e-023
290	-130.	-1000.	0.	6.6636e-023
290	-130.	-1000.	0.	-6.6636e-023
291	-120.	-1000.	0.	6.074e-023
291	-120.	-1000.	0.	-6.074e-023
292	-110.	-1000.	0.	5.3707e-023
292	-110.	-1000.	0.	-5.3707e-023
293	-100.	-1000.	0.	4.7062e-023
293	-100.	-1000.	0.	-4.7062e-023
294	-90.	-1000.	0.	4.0753e-023
294	-90.	-1000.	0.	-4.0753e-023
295	-80.	-1000.	0.	3.4573e-023
295	-80.	-1000.	0.	-3.4573e-023
296	-70.	-1000.	0.	2.7644e-023
296	-70.	-1000.	0.	-2.7644e-023
297	-60.	-1000.	0.	2.1387e-023
297	-60.	-1000.	0.	-2.1387e-023
298	-50.	-1000.	0.	1.4716e-023
298	-50.	-1000.	0.	-1.4716e-023
299	-40.	-1000.	0.	8.278e-024
299	-40.	-1000.	0.	-8.278e-024
300	-30.	-1000.	0.	1.4005e-024
300	-30.	-1000.	0.	-1.4005e-024
301	-20.	-1000.	0.	-5.0117e-024
301	-20.	-1000.	0.	5.0117e-024
302	-10.	-1000.	0.	1.84e-021
302	-10.	-1000.	0.	-1.84e-021
303	6.6613e-013	-1000.	0.	-1.8146e-023
303	6.6613e-013	-1000.	0.	1.8146e-023
304	10.	-1000.	0.	-1.8762e-021
304	10.	-1000.	0.	1.8762e-021
305	20.	-1000.	0.	-3.1229e-023
305	20.	-1000.	0.	3.1229e-023
306	30.	-1000.	0.	-3.7745e-023
306	30.	-1000.	0.	3.7745e-023
307	40.	-1000.	0.	-4.4209e-023
307	40.	-1000.	0.	4.4209e-023
308	50.	-1000.	0.	-5.0931e-023
308	50.	-1000.	0.	5.0931e-023
309	60.	-1000.	0.	-5.7214e-023
309	60.	-1000.	0.	5.7214e-023
310	70.	-1000.	0.	-6.4273e-023
310	70.	-1000.	0.	6.4273e-023
311	80.	-1000.	0.	-7.0297e-023
311	80.	-1000.	0.	7.0297e-023
312	90.	-1000.	0.	-7.7175e-023
312	90.	-1000.	0.	7.7175e-023
313	100.	-1000.	0.	-8.3432e-023
313	100.	-1000.	0.	8.3432e-023
314	110.	-1000.	0.	-8.9819e-023
314	110.	-1000.	0.	8.9819e-023
315	120.	-1000.	0.	-9.6335e-023
315	120.	-1000.	0.	9.6335e-023
316	130.	-1000.	0.	-1.0264e-022
316	130.	-1000.	0.	1.0264e-022
317	140.	-1000.	0.	-1.0944e-022
317	140.	-1000.	0.	1.0944e-022
318	150.	-1000.	0.	-1.1619e-022
318	150.	-1000.	0.	1.1619e-022
319	160.	-1000.	0.	-1.2191e-022
319	160.	-1000.	0.	1.2191e-022
320	170.	-1000.	0.	-1.2866e-022
320	170.	-1000.	0.	1.2866e-022
321	180.	-1000.	0.	-1.3512e-022
321	180.	-1000.	0.	1.3512e-022
322	190.	-1000.	0.	-1.4156e-022
322	190.	-1000.	0.	1.4156e-022
323	200.	-1000.	0.	-1.4849e-022
323	200.	-1000.	0.	1.4849e-022
324	210.	-1000.	0.	-1.5408e-022
324	210.	-1000.	0.	1.5408e-022
325	220.	-1000.	0.	-1.6173e-022
325	220.	-1000.	0.	1.6173e-022
326	230.	-1000.	0.	-1.6693e-022
326	230.	-1000.	0.	1.6693e-022
327	240.	-1000.	0.	-1.7265e-022
327	240.	-1000.	0.	1.7265e-022
328	250.	-1000.	0.	-1.7996e-022
328	250.	-1000.	0.	1.7996e-022
329	260.	-1000.	0.	-1.8594e-022
329	260.	-1000.	0.	1.8594e-022
330	270.	-1000.	0.	-1.9158e-022
330	270.	-1000.	0.	1.9158e-022
331	280.	-1000.	0.	-1.9755e-022
331	280.	-1000.	0.	1.9755e-022
332	290.	-1000.	0.	-2.0523e-022
332	290.	-1000.	0.	2.0523e-022
333	300.	-1000.	0.	-2.094e-022
333	300.	-1000.	0.	2.094e-022
334	310.	-1000.	0.	-2.1587e-022
334	310.	-1000.	0.	2.1587e-022
335	320.	-1000.	0.	-2.2264e-022
335	320.	-1000.	0.	2.2264e-022
336	330.	-1000.	0.	-2.2684e-022
336	330.	-1000.	0.	2.2684e-022
337	340.	-1000.	0.	-2.3434e-022
337	340.	-1000.	0.	2.3434e-022
338	350.	-1000.	0.	-2.3946e-022
338	350.	-1000.	0.	2.3946e-022
339	360.	-1000.	0.	-2.4635e-022
339	360.	-1000.	0.	2.4635e-022
340	370.	-1000.	0.	-2.5129e-022
340	370.	-1000.	0.	2.5129e-022
341	380.	-1000.	0.	-2.5766e-022
341	380.	-1000.	0.	2.5766e-022
342	390.	-1000.	0.	-2.619e-022
342	390.	-1000.	0.	2.619e-022
343	400.	-1000.	0.	-2.6799e-022
343	400.	-1000.	0.	2.6799e-022
344	410.	-1000.	0.	-2.72e-022
344	410.	-1000.	0.	2.72e-022
345	420.	-1000.	0.	-2.7964e-022
345	420.	-1000.	0.	2.7964e-022
346	430.	-1000.	0.	-2.8355e-022
346	430.	-1000.	0.	2.8355e-022
347	440.	-1000.	0.	-2.8912e-022
347	440.	-1000.	0.	2.8912e-022
348	450.	-1000.	0.	-2.935e-022
348	450.	-1000.	0.	2.935e-022
349	460.	-1000.	0.	-2.9783e-022
349	460.	-1000.	0.	2.9783e-022
350	470.	-1000.	0.	-3.0296e-022
350	470.	-1000.	0.	3.0296e-022
351	480.	-1000.	0.	-3.0799e-022
351	480.	-1000.	0.	3.0799e-022
352	490.	-1000.	0.	-3.1141e-022
352	490.	-1000.	0.	3.1141e-022
353	500.	-1000.	0.	-3.1678e-022
353	500.	-1000.	0.	3.1678e-022
354	510.	-1000.	0.	-3.2018e-022
354	510.	-1000.	0.	3.2018e-022
355	520.	-1000.	0.	-3.2367e-022
355	520.	-1000.	0.	3.2367e-022
356	530.	-1000.	0.	-3.2901e-022
356	530.	-1000.	0.	3.2901e-022
357	540.	-1000.	0.	-3.3079e-022
357	540.	-1000.	0.	3.3079e-022
358	550.	-1000.	0.	-3.375e-022
358	550.	-1000.	0.	3.375e-022
359	560.	-1000.	0.	-3.3777e-022
359	560.	-1000.	0.	3.3777e-022
360	570.	-1000.	0.	-3.4199e-022
360	570.	-1000.	0.	3.4199e-022
361	580.	-1000.	0.	-3.44e-022
361	580.	-1000.	0.	3.44e-022
362	590.	-1000.	0.	-3.4987e-022
362	590.	-1000.	0.	3.4987e-022
363	600.	-1000.	0.	-3.5026e-022
363	600.	-1000.	0.	3.5026e-022
364	610.	-1000.	0.	-3.5063e-022
364	610.	-1000.	0.	3.5063e-022
365	620.	-1000.	0.	-3.5118e-022
365	620.	-1000.	0.	3.5118e-022
366	630.	-1000.	0.	-3.5514e-022
366	630.	-1000.	0.	3.5514e-022
367	640.	-1000.	0.	-3.53e-022
367	640.	-1000.	0.	3.53e-022
368	650.	-1000.	0.	-3.5659e-022
368	650.	-1000.	0.	3.5659e-022
369	660.	-1000.	0.	-3.5484e-022
369	660.	-1000.	0.	3.5484e-022
370	670.	-1000.	0.	-3.5691e-022
370	670.	-1000.	0.	3.5691e-022
371	680.	-1000.	0.	-3.5085e-022
371	680.	-1000.	0.	3.5085e-022
372	690.	-1000.	0.	-3.5415e-022
372	690.	-1000.	0.	3.5415e-022
373	700.	-1000.	0.	-3.5236e-022
373	700.	-1000.	0.	3.5236e-022
374	710.	-1000.	0.	-3.4708e-022
374	710.	-1000.	0.	3.4708e-022
375	720.	-1000.	0.	-3.4663e-022
375	720.	-1000.	0.	3.4663e-022
376	730.	-1000.	0.	-3.3916e-022
376	730.	-1000.	0.	3.3916e-022
377	740.	-1000.	0.	-3.3839e-022
377	740.	-1000.	0.	3.3839e-022
378	750.	-1000.	0.	-3.3409e-022
378	750.	-1000.	0.	3.3409e-022
379	760.	-1000.	0.	-3.2644e-022
379	760.	-1000.	0.	3.2644e-022
380	770.	-1000.	0.	-3.2193e-022
380	770.	-1000.	0.	3.2193e-022
381	780.	-1000.	0.	-3.1225e-022
381	780.	-1000.	0.	3.1225e-022
382	790.	-1000.	0.	-3.0558e-022
382	790.	-1000.	0.	3.0558e-022
383	800.	-1000.	0.	-2.925e-022
383	800.	-1000.	0.	2.925e-022
384	810.	-1000.	0.	-2.87e-022
384	810.	-1000.	0.	2.87e-022
385	820.	-1000.	0.	-2.7332e-022
385	820.	-1000.	0.	2.7332e-022
386	830.	-1000.	0.	-2.5736e-022
386	830.	-1000.	0.	2.5736e-022
387	840.	-1000.	0.	-2.4556e-022
387	840.	-1000.	0.	2.4556e-022
388	850.	-1000.	0.	-2.3174e-022
388	850.	-1000.	0.	2.3174e-022
389	860.	-1000.	0.	-2.1535e-022
389	860.	-1000.	0.	2.1535e-022
390	870.	-1000.	0.	-1.953e-022
390	870.	-1000.	0.	1.953e-022
391	880.	-1000.	0.	-1.7635e-022
391	880.	-1000.	0.	1.7635e-022
392	890.	-1000.	0.	-1.557e-022
392	890.	-1000.	0.	1.557e-022
393	900.	-1000.	0.	-1.2989e-022
393	900.	-1000.	0.	1.2989e-022
394	910.	-1000.	0.	-1.0213e-022
394	910.	-1000.	0.	1.0213e-022
395	920.	-1000.	0.	-7.9654e-023
395	920.	-1000.	0.	7.9654e-023
396	930.	-1000.	0.	-5.5431e-023
396	930.	-1000.	0.	5.5431e-023
397	940.	-1000.	0.	-3.0184e-023
397	940.	-1000.	0.	3.0184e-023
398	950.	-1000.	0.	6.4045e-025
398	950.	-1000.	0.	-6.4045e-025
399	960.	-1000.	0.	2.7948e-023
399	960.	-1000.	0.	-2.7948e-023
400	970.	-1000.	0.	4.1827e-023
400	970.	-1000.	0.	-4.1827e-023
401	980.	-1000.	0.	3.8365e-023
401	980.	-1000.	0.	-3.8365e-023
402	990.	-1000.	0.	9.0904e-024
402	990.	-1000.	0.	-9.0904e-024
403	-990.	1000.	0.	9.2109e-024
403	-990.	1000.	0.	-9.2109e-024
404	-980.	1000.	0.	3.8252e-023
404	-980.	1000.	0.	-3.8252e-023
405	-970.	1000.	0.	4.0995e-023
405	-970.	1000.	0.	-4.0995e-023
406	-960.	1000.	0.	2.7162e-023
406	-960.	1000.	0.	-2.7162e-023
407	-950.	1000.	0.	-4.3367e-025
407	-950.	1000.	0.	4.3367e-025
408	-940.	1000.	0.	-3.2475e-023
408	-940.	1000.	0.	3.2475e-023
409	-930.	1000.	0.	1.5898e-016
409	-930.	1000.	0.	-1.5898e-016
410	-920.	1000.	0.	-1.7303e-016
410	-920.	1000.	0.	1.7303e-016
411	-910.	1000.	0.	-4.8203e-016
411	-910.	1000.	0.	4.8203e-016
412	-900.	1000.	0.	-1.5075e-016
412	-900.	1000.	0.	1.5075e-016
413	-890.	1000.	0.	-1.1628e-015
413	-890.	1000.	0.	1.1628e-015
414	-880.	1000.	0.	-5.5867e-015
414	-880.	1000.	0.	5.5867e-015
415	-870.	1000.	0.	-1.1832e-014
415	-870.	1000.	0.	1.1832e-014
416	-860.	1000.	0.	-1.6946e-014
416	-860.	1000.	0.	1.6946e-014
417	-850.	1000.	0.	-2.3737e-014
417	-850.	1000.	0.	2.3737e-014
418	-840.	1000.	0.	-2.7192e-014
418	-840.	1000.	0.	2.7192e-014
419	-830.	1000.	0.	-1.6207e-014
419	-830.	1000.	0.	1.6207e-014
420	-820.	1000.	0.	5.2618e-015
420	-820.	1000.	0.	-5.2618e-015
421	-810.	1000.	0.	2.5038e-014
421	-810.	1000.	0.	-2.5038e-014
422	-800.	1000.	0.	2.6244e-014
422	-800.	1000.	0.	-2.6244e-014
423	-790.	1000.	0.	1.3871e-014
423	-790.	1000.	0.	-1.3871e-014
424	-780.	1000.	0.	1.0336e-014
424	-780.	1000.	0.	-1.0336e-014
425	-770.	1000.	0.	1.0129e-014
425	-770.	1000.	0.	-1.0129e-014
426	-760.	1000.	0.	1.905e-015
426	-760.	1000.	0.	-1.905e-015
427	-750.	1000.	0.	-3.873e-015
427	-750.	1000.	0.	3.873e-015
428	-740.	1000.	0.	-4.1696e-015
428	-740.	1000.	0.	4.1696e-015
429	-730.	1000.	0.	-2.7492e-015
429	-730.	1000.	0.	2.7492e-015
430	-720.	1000.	0.	-1.4051e-016
430	-720.	1000.	0.	1.4051e-016
431	-710.	1000.	0.	-9.4747e-016
431	-710.	1000.	0.	9.4747e-016
432	-700.	1000.	0.	1.7681e-016
432	-700.	1000.	0.	-1.7681e-016
433	-690.	1000.	0.	3.6962e-016
433	-690.	1000.	0.	-3.6962e-016
434	-680.	1000.	0.	-2.2698e-015
434	-680.	1000.	0.	2.2698e-015
435	-670.	1000.	0.	-2.1716e-015
435	-670.	1000.	0.	2.1716e-015
436	-660.	1000.	0.	-2.1211e-016
436	-660.	1000.	0.	2.1211e-016
437	-650.	1000.	0.	1.0213e-015
437	-650.	1000.	0.	-1.0213e-015
438	-640.	1000.	0.	-5.2331e-017
438	-640.	1000.	0.	5.2331e-017
439	-630.	1000.	0.	-4.417e-016
439	-630.	1000.	0.	4.417e-016
440	-620.	1000.	0.	-1.2297e-015
440	-620.	1000.	0.	1.2297e-015
441	-610.	1000.	0.	-1.9374e-015
441	-610.	1000.	0.	1.9374e-015
442	-600.	1000.	0.	-1.0685e-015
442	-600.	1000.	0.	1.0685e-015
443	-590.	1000.	0.	-1.0608e-015
443	-590.	1000.	0.	1.0608e-015
444	-580.	1000.	0.	-1.8929e-015
444	-580.	1000.	0.	1.8929e-015
445	-570.	1000.	0.	-2.0787e-015
445	-570.	1000.	0.	2.0787e-015
446	-560.	1000.	0.	3.7087e-016
446	-560.	1000.	0.	-3.7087e-016
447	-550.	1000.	0.	9.3714e-016
447	-550.	1000.	0.	-9.3714e-016
448	-540.	1000.	0.	2.8581e-017
448	-540.	1000.	0.	-2.8581e-017
449	-530.	1000.	0.	-8.2487e-016
449	-530.	1000.	0.	8.2487e-016
450	-520.	1000.	0.	-2.8518e-016
450	-520.	1000.	0.	2.8518e-016
451	-510.	1000.	0.	3.3169e-016
451	-510.	1000.	0.	-3.3169e-016
452	-500.	1000.	0.	-2.0704e-017
452	-500.	1000.	0.	2.0704e-017
453	-490.	1000.	0.	1.1007e-015
453	-490.	1000.	0.	-1.1007e-015
454	-480.	1000.	0.	6.167e-016
454	-480.	1000.	0.	-6.167e-016
455	-470.	1000.	0.	-1.0257e-015
455	-470.	1000.	0.	1.0257e-015
456	-460.	1000.	0.	-5.9402e-017
456	-460.	1000.	0.	5.9402e-017
457	-450.	1000.	0.	1.3965e-015
457	-450.	1000.	0.	-1.3965e-015
458	-440.	1000.	0.	7.7027e-016
458	-440.	1000.	0.	-7.7027e-016
459	-430.	1000.	0.	3.3526e-016
459	-430.	1000.	0.	-3.3526e-016
460	-420.	1000.	0.	8.1828e-017
460	-420.	1000.	0.	-8.1828e-017
461	-410.	1000.	0.	-2.9511e-022
461	-410.	1000.	0.	2.9511e-022
462	-400.	1000.	0.	-2.7048e-022
462	-400.	1000.	0.	2.7048e-022
463	-390.	1000.	0.	-2.6718e-022
463	-390.	1000.	0.	2.6718e-022
464	-380.	1000.	0.	-2.6117e-022
464	-380.	1000.	0.	2.6117e-022
465	-370.	1000.	0.	2.2704e-023
465	-370.	1000.	0.	-2.2704e-023
466	-360.	1000.	0.	5.8473e-023
466	-360.	1000.	0.	-5.8473e-023
467	-350.	1000.	0.	3.1092e-023
467	-350.	1000.	0.	-3.1092e-023
468	-340.	1000.	0.	-3.8371e-023
468	-340.	1000.	0.	3.8371e-023
469	-330.	1000.	0.	-1.9867e-022
469	-330.	1000.	0.	1.9867e-022
470	-320.	1000.	0.	-6.4851e-017
470	-320.	1000.	0.	6.4851e-017
471	-310.	1000.	0.	-1.8756e-016
471	-310.	1000.	0.	1.8756e-016
472	-300.	1000.	0.	-3.0258e-016
472	-300.	1000.	0.	3.0258e-016
473	-290.	1000.	0.	-5.2805e-016
473	-290.	1000.	0.	5.2805e-016
474	-280.	1000.	0.	-9.0684e-016
474	-280.	1000.	0.	9.0684e-016
475	-270.	1000.	0.	-1.0913e-015
475	-270.	1000.	0.	1.0913e-015
476	-260.	1000.	0.	-8.3904e-016
476	-260.	1000.	0.	8.3904e-016
477	-250.	1000.	0.	-4.5375e-016
477	-250.	1000.	0.	4.5375e-016
478	-240.	1000.	0.	-9.4677e-017
478	-240.	1000.	0.	9.4677e-017
479	-230.	1000.	0.	3.3005e-016
479	-230.	1000.	0.	-3.3005e-016
480	-220.	1000.	0.	5.3623e-016
480	-220.	1000.	0.	-5.3623e-016
481	-210.	1000.	0.	4.2557e-016
481	-210.	1000.	0.	-4.2557e-016
482	-200.	1000.	0.	3.2551e-016
482	-200.	1000.	0.	-3.2551e-016
483	-190.	1000.	0.	2.701e-016
483	-190.	1000.	0.	-2.701e-016
484	-180.	1000.	0.	1.8268e-016
484	-180.	1000.	0.	-1.8268e-016
485	-170.	1000.	0.	1.3861e-016
485	-170.	1000.	0.	-1.3861e-016
486	-160.	1000.	0.	9.7225e-017
486	-160.	1000.	0.	-9.7225e-017
487	-150.	1000.	0.	2.9935e-017
487	-150.	1000.	0.	-2.9935e-017
488	-140.	1000.	0.	-1.1061e-022
488	-140.	1000.	0.	1.1061e-022
489	-130.	1000.	0.	-1.0477e-022
489	-130.	1000.	0.	1.0477e-022
490	-120.	1000.	0.	-9.7717e-023
490	-120.	1000.	0.	9.7717e-023
491	-110.	1000.	0.	-9.0688e-023
491	-110.	1000.	0.	9.0688e-023
492	-100.	1000.	0.	-8.4666e-023
492	-100.	1000.	0.	8.4666e-023
493	-90.	1000.	0.	-7.7792e-023
493	-90.	1000.	0.	7.7792e-023
494	-80.	1000.	0.	-7.1357e-023
494	-80.	1000.	0.	7.1357e-023
495	-70.	1000.	0.	1.5004e-018
495	-70.	1000.	0.	-1.5004e-018
496	-60.	1000.	0.	7.6402e-018
496	-60.	1000.	0.	-7.6402e-018
497	-50.	1000.	0.	6.9594e-018
497	-50.	1000.	0.	-6.9594e-018
498	-40.	1000.	0.	3.6983e-017
498	-40.	1000.	0.	-3.6983e-017
499	-30.	1000.	0.	-3.7995e-017
499	-30.	1000.	0.	3.7995e-017
500	-20.	1000.	0.	2.4167e-020
500	-20.	1000.	0.	-2.4167e-020
501	-10.	1000.	0.	6.056e-017
501	-10.	1000.	0.	-6.056e-017
502	6.6613e-013	1000.	0.	4.7711e-017
502	6.6613e-013	1000.	0.	-4.7711e-017
503	10.	1000.	0.	3.395e-017
503	10.	1000.	0.	-3.395e-017
504	20.	1000.	0.	-1.2091e-016
504	20.	1000.	0.	1.2091e-016
505	30.	1000.	0.	-1.4368e-016
505	30.	1000.	0.	1.4368e-016
506	40.	1000.	0.	-1.9486e-016
506	40.	1000.	0.	1.9486e-016
507	50.	1000.	0.	-3.4249e-016
507	50.	1000.	0.	3.4249e-016
508	60.	1000.	0.	-3.3195e-016
508	60.	1000.	0.	3.3195e-016
509	70.	1000.	0.	-7.2923e-017
509	70.	1000.	0.	7.2923e-017
510	80.	1000.	0.	3.321e-016
510	80.	1000.	0.	-3.321e-016
511	90.	1000.	0.	1.1049e-016
511	90.	1000.	0.	-1.1049e-016
512	100.	1000.	0.	-1.3309e-016
512	100.	1000.	0.	1.3309e-016
513	110.	1000.	0.	-7.9003e-017
513	110.	1000.	0.	7.9003e-017
514	120.	1000.	0.	-2.1946e-018
514	120.	1000.	0.	2.1946e-018
515	130.	1000.	0.	5.2025e-016
515	130.	1000.	0.	-5.2025e-016
516	140.	1000.	0.	6.3318e-016
516	140.	1000.	0.	-6.3318e-016
517	150.	1000.	0.	1.0021e-016
517	150.	1000.	0.	-1.0021e-016
518	160.	1000.	0.	5.4765e-017
518	160.	1000.	0.	-5.4765e-017
519	170.	1000.	0.	-1.3519e-016
519	170.	1000.	0.	1.3519e-016
520	180.	1000.	0.	1.0989e-016
520	180.	1000.	0.	-1.0989e-016
521	190.	1000.	0.	5.0928e-016
521	190.	1000.	0.	-5.0928e-016
522	200.	1000.	0.	-4.407e-017
522	200.	1000.	0.	4.407e-017
523	210.	1000.	0.	4.644e-016
523	210.	1000.	0.	-4.644e-016
524	220.	1000.	0.	1.0012e-015
524	220.	1000.	0.	-1.0012e-015
525	230.	1000.	0.	9.9016e-016
525	230.	1000.	0.	-9.9016e-016
526	240.	1000.	0.	-4.1194e-016
526	240.	1000.	0.	4.1194e-016
527	250.	1000.	0.	-2.0336e-015
527	250.	1000.	0.	2.0336e-015
528	260.	1000.	0.	-2.3143e-015
528	260.	1000.	0.	2.3143e-015
529	270.	1000.	0.	-2.1295e-015
529	270.	1000.	0.	2.1295e-015
530	280.	1000.	0.	-3.6295e-015
530	280.	1000.	0.	3.6295e-015
531	290.	1000.	0.	-4.6014e-015
531	290.	1000.	0.	4.6014e-015
532	300.	1000.	0.	-5.6903e-015
532	300.	1000.	0.	5.6903e-015
533	310.	1000.	0.	-7.0189e-015
533	310.	1000.	0.	7.0189e-015
534	320.	1000.	0.	-5.5906e-015
534	320.	1000.	0.	5.5906e-015
535	330.	1000.	0.	-3.4798e-015
535	330.	1000.	0.	3.4798e-015
536	340.	1000.	0.	-6.6761e-017
536	340.	1000.	0.	6.6761e-017
537	350.	1000.	0.	2.2968e-015
537	350.	1000.	0.	-2.2968e-015
538	360.	1000.	0.	3.6143e-015
538	360.	1000.	0.	-3.6143e-015
539	370.	1000.	0.	4.4698e-015
539	370.	1000.	0.	-4.4698e-015
540	380.	1000.	0.	4.2991e-015
540	380.	1000.	0.	-4.2991e-015
541	390.	1000.	0.	4.5002e-015
541	390.	1000.	0.	-4.5002e-015
542	400.	1000.	0.	2.6652e-015
542	400.	1000.	0.	-2.6652e-015
543	410.	1000.	0.	1.8689e-015
543	410.	1000.	0.	-1.8689e-015
544	420.	1000.	0.	1.1348e-015
544	420.	1000.	0.	-1.1348e-015
545	430.	1000.	0.	1.1696e-016
545	430.	1000.	0.	-1.1696e-016
546	440.	1000.	0.	9.8783e-016
